SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
478_1159V_0.8;;;;;;;;;;;;;;
523_5053AL_177.6;;;;;;;;;;;;;;
555_525BL_83.2;;;;;;;;;;;;;;
470_95V_202.6;;;;;;;;;;;;;;
553_233qV_21.4;;;;;;;;;;;;;;
017_9AL_49.3;;;;;;;;;;;;;;
625_269R_15.5;;;;;;;;;;;;;;
545_918L_21.8;;;;;;;;;;;;;;
913_801R_68.0;;;;;;;;;;;;;;
517_117R_69.3;;;;;;;;;;;;;;
560_43AL_24.9;;;;;;;;;;;;;;
950_125qV_7.1;;;;;;;;;;;;;;
133_1087AL_15.0;;;;;;;;;;;;;;
508_2121R_91.8;;;;;;;;;;;;;;
128_25AR_12.6;;;;;;;;;;;;;;
503_89BqV_43.9;;;;;;;;;;;;;;
751_333AR_33.8;;;;;;;;;;;;;;
545_911L_22.0;;;;;;;;;;;;;;
604_13AL_47.5;;;;;;;;;;;;;;
534_1023AR_44.9;;;;;;;;;;;;;;
617_1157AL_39.4;;;;;;;;;;;;;;
545_99R_22.5;;;;;;;;;;;;;;
618_133V_50.9;;;;;;;;;;;;;;
518_125R_63.6;;;;;;;;;;;;;;
543_934R_45.7;;;;;;;;;;;;;;
486_922L_76.3;;;;;;;;;;;;;;
815_915L_7.0;;;;;;;;;;;;;;
528_119L_28.7;;;;;;;;;;;;;;
517_45BV_69.2;;;;;;;;;;;;;;
586_111BpV_80.6;;;;;;;;;;;;;;
501_123BV_80.9;;;;;;;;;;;;;;
520_91AL_0.2;;;;;;;;;;;;;;
130_11V_61.7;;;;;;;;;;;;;;
545_916AR_21.9;;;;;;;;;;;;;;
485_5V_100.6;;;;;;;;;;;;;;
531_1383BL_34.8;;;;;;;;;;;;;;
588_347AR_1.1;;;;;;;;;;;;;;
544_1051BV_23.2;;;;;;;;;;;;;;
927_3021L_905.2;;;;;;;;;;;;;;
506_59R_43.3;;;;;;;;;;;;;;
524_299AR_71.4;;;;;;;;;;;;;;
610_147AR_14.3;;;;;;;;;;;;;;
550_83BpV_25.7;;;;;;;;;;;;;;
508_2107L_91.5;;;;;;;;;;;;;;
524_245R_69.8;;;;;;;;;;;;;;
803_82BV_103.9;;;;;;;;;;;;;;
618_71R_51.3;;;;;;;;;;;;;;
550_93BpV_25.9;;;;;;;;;;;;;;
560_21AL_25.1;;;;;;;;;;;;;;
524_902R_70.2;;;;;;;;;;;;;;
626_11AR_32.2;;;;;;;;;;;;;;
586_277BL_81.3;;;;;;;;;;;;;;
950_1013R_40.1;;;;;;;;;;;;;;
611_1BV_105.1;;;;;;;;;;;;;;
625_291AV_14.6;;;;;;;;;;;;;;
545_940L_22.2;;;;;;;;;;;;;;
586_139AV_80.7;;;;;;;;;;;;;;
586_339BR_81.5;;;;;;;;;;;;;;
924_42-43L_35.3;;;;;;;;;;;;;;
506_123BV_44.0;;;;;;;;;;;;;;
653_31V_102.6;;;;;;;;;;;;;;
506_61L_43.4;;;;;;;;;;;;;;
618_31BpV_58.7;;;;;;;;;;;;;;
135_2021R_40.3;;;;;;;;;;;;;;
617_1105AR_38.7;;;;;;;;;;;;;;
950_69R_40.9;;;;;;;;;;;;;;
624_153L_31.7;;;;;;;;;;;;;;
506_171V_44.2;;;;;;;;;;;;;;
467_22L_101.1;;;;;;;;;;;;;;
129_37R_30.6;;;;;;;;;;;;;;
100_2021BR_3.0;;;;;;;;;;;;;;
822_7211V_102.8;;;;;;;;;;;;;;
015_1083R_100.4;;;;;;;;;;;;;;
514_147V_16.5;;;;;;;;;;;;;;
516_255R_1.0;;;;;;;;;;;;;;
469_336BR_601.9;;;;;;;;;;;;;;
543_135BV_15.0;;;;;;;;;;;;;;
586_2563AR_80.7;;;;;;;;;;;;;;
586_57BV_80.4;;;;;;;;;;;;;;
124_201R_3.6;;;;;;;;;;;;;;
817_36L_160.6;;;;;;;;;;;;;;
950_99V_41.7;;;;;;;;;;;;;;
506_161AL_44.2;;;;;;;;;;;;;;
664_221L_42.5;;;;;;;;;;;;;;
531_1471AL_33.8;;;;;;;;;;;;;;
478_921R_101.6;;;;;;;;;;;;;;
074_1293AR_35.9;;;;;;;;;;;;;;
560_79R_24.7;;;;;;;;;;;;;;
076_51BpV_11.6;;;;;;;;;;;;;;
550_967R_25.3;;;;;;;;;;;;;;
545_73pV_22.3;;;;;;;;;;;;;;
543_918R_45.7;;;;;;;;;;;;;;
516_289L_2.4;;;;;;;;;;;;;;
503_85AR_44.0;;;;;;;;;;;;;;
560_1235BqV_24.9;;;;;;;;;;;;;;
624_191AR_32.4;;;;;;;;;;;;;;
924_341AqV_36.0;;;;;;;;;;;;;;
814_952L_100.7;;;;;;;;;;;;;;
817_975L_200.3;;;;;;;;;;;;;;
475_984L_0.8;;;;;;;;;;;;;;
924_3315L_34.4;;;;;;;;;;;;;;
803_59V_102.1;;;;;;;;;;;;;;
924_2375R_37.4;;;;;;;;;;;;;;
531_1363AL_34.6;;;;;;;;;;;;;;
506_658L_44.4;;;;;;;;;;;;;;
545_79AR_22.3;;;;;;;;;;;;;;
474_960R_101.5;;;;;;;;;;;;;;
073_1101BV_0.7;;;;;;;;;;;;;;
926_2013R_1.5;;;;;;;;;;;;;;
950_215R_11.8;;;;;;;;;;;;;;
506_608R_43.5;;;;;;;;;;;;;;
503_83AR_14.0;;;;;;;;;;;;;;
927_19L_904.4;;;;;;;;;;;;;;
588_841V_2.0;;;;;;;;;;;;;;
133_1181AR_20.0;;;;;;;;;;;;;;
926_15BV_1.2;;;;;;;;;;;;;;
851_910R_100.5;;;;;;;;;;;;;;
626_902L_32.4;;;;;;;;;;;;;;
477_21L_100.2;;;;;;;;;;;;;;
437_952L_1.0;;;;;;;;;;;;;;
513_123AL_26.1;;;;;;;;;;;;;;
926_2016R_1.4;;;;;;;;;;;;;;
545_916ApV_21.9;;;;;;;;;;;;;;
508_907R_90.9;;;;;;;;;;;;;;
620_5R_41.6;;;;;;;;;;;;;;
555_215AL_83.3;;;;;;;;;;;;;;
801_919R_8.3;;;;;;;;;;;;;;
531_835L_33.6;;;;;;;;;;;;;;
950_341pV_17.4;;;;;;;;;;;;;;
486_23L_0.6;;;;;;;;;;;;;;
544_1115BV_1.2;;;;;;;;;;;;;;
588_807L_1.7;;;;;;;;;;;;;;
586_277ApV_81.2;;;;;;;;;;;;;;
543_177AL_45.4;;;;;;;;;;;;;;
517_77AL_69.4;;;;;;;;;;;;;;
502_271AL_101.0;;;;;;;;;;;;;;
478_1027L_0.1;;;;;;;;;;;;;;
950_201qV_11.7;;;;;;;;;;;;;;
557_4L_28.1;;;;;;;;;;;;;;
506_137AL_44.0;;;;;;;;;;;;;;
047_7BL_41.2;;;;;;;;;;;;;;
470_1101L_200.3;;;;;;;;;;;;;;
924_980V_34.3;;;;;;;;;;;;;;
588_357BL_1.3;;;;;;;;;;;;;;
531_501V_35.6;;;;;;;;;;;;;;
620_907L_42.4;;;;;;;;;;;;;;
201_926R_37.7;;;;;;;;;;;;;;
514_73R_17.4;;;;;;;;;;;;;;
618_139AL_51.0;;;;;;;;;;;;;;
926_2012L_1.5;;;;;;;;;;;;;;
527_41AL_16.6;;;;;;;;;;;;;;
080_3401R_9.7;;;;;;;;;;;;;;
553_225BqV_21.4;;;;;;;;;;;;;;
603_930R_2.4;;;;;;;;;;;;;;
054_9003R_53.9;;;;;;;;;;;;;;
560_1239L_25.0;;;;;;;;;;;;;;
506_51L_43.4;;;;;;;;;;;;;;
504_25L_17.4;;;;;;;;;;;;;;
802_808L_101.5;;;;;;;;;;;;;;
517_127R_69.4;;;;;;;;;;;;;;
550_65L_25.5;;;;;;;;;;;;;;
527_75BR_17.1;;;;;;;;;;;;;;
913_840BL_68.8;;;;;;;;;;;;;;
555_501L_82.9;;;;;;;;;;;;;;
109_241AR_31.1;;;;;;;;;;;;;;
603_71AR_2.4;;;;;;;;;;;;;;
528_53V_29.0;;;;;;;;;;;;;;
924_27-56R_35.5;;;;;;;;;;;;;;
927_3325BpV_904.8;;;;;;;;;;;;;;
517_111R_69.3;;;;;;;;;;;;;;
203_343BV_34.6;;;;;;;;;;;;;;
550_985V_25.6;;;;;;;;;;;;;;
536_249BV_60.9;;;;;;;;;;;;;;
545_992R_22.8;;;;;;;;;;;;;;
902_907V_22.2;;;;;;;;;;;;;;
523_5051AR_177.6;;;;;;;;;;;;;;
522_153R_57.4;;;;;;;;;;;;;;
531_1277BpV_34.7;;;;;;;;;;;;;;
550_59R_25.4;;;;;;;;;;;;;;
950_823AR_10.7;;;;;;;;;;;;;;
618_863V_50.5;;;;;;;;;;;;;;
950_651pV_7.2;;;;;;;;;;;;;;
927_3051BpV_905.4;;;;;;;;;;;;;;
550_936V_25.8;;;;;;;;;;;;;;
516_283V_2.3;;;;;;;;;;;;;;
560_53AR_24.9;;;;;;;;;;;;;;
555_229BqV_83.6;;;;;;;;;;;;;;
012_323pV_20.1;;;;;;;;;;;;;;
132_942R_49.1;;;;;;;;;;;;;;
531_1367BV_34.7;;;;;;;;;;;;;;
950_97AL_41.5;;;;;;;;;;;;;;
544_1061AL_23.3;;;;;;;;;;;;;;
135_904AL_45.0;;;;;;;;;;;;;;
545_932L_22.2;;;;;;;;;;;;;;
508_936R_90.8;;;;;;;;;;;;;;
522_213qV_58.0;;;;;;;;;;;;;;
603_149AL_3.3;;;;;;;;;;;;;;
924_341BL_36.0;;;;;;;;;;;;;;
606_73BV_0.4;;;;;;;;;;;;;;
520_823V_1.0;;;;;;;;;;;;;;
550_942L_25.5;;;;;;;;;;;;;;
531_1339AqV_34.6;;;;;;;;;;;;;;
520_123BV_0.6;;;;;;;;;;;;;;
917_984V_78.1;;;;;;;;;;;;;;
950_921AL_17.3;;;;;;;;;;;;;;
922_924R_18.0;;;;;;;;;;;;;;
927_35R_904.5;;;;;;;;;;;;;;
079_171AL_14.3;;;;;;;;;;;;;;
516_269L_1.5;;;;;;;;;;;;;;
469_204R_201.1;;;;;;;;;;;;;;
437_959R_0.8;;;;;;;;;;;;;;
506_117AL_44.1;;;;;;;;;;;;;;
550_942R_25.5;;;;;;;;;;;;;;
506_253AR_45.3;;;;;;;;;;;;;;
950_217L_11.8;;;;;;;;;;;;;;
486_427V_77.8;;;;;;;;;;;;;;
545_945L_22.4;;;;;;;;;;;;;;
522_231AR_58.2;;;;;;;;;;;;;;
506_51R_43.4;;;;;;;;;;;;;;
506_658R_44.4;;;;;;;;;;;;;;
080_3291R_7.9;;;;;;;;;;;;;;
603_920V_3.1;;;;;;;;;;;;;;
603_919V_3.1;;;;;;;;;;;;;;
506_73L_43.3;;;;;;;;;;;;;;
486_93L_203.8;;;;;;;;;;;;;;
531_1193L_34.3;;;;;;;;;;;;;;
531_191qV_35.4;;;;;;;;;;;;;;
586_385AR_81.1;;;;;;;;;;;;;;
486_413V_77.6;;;;;;;;;;;;;;
124_201L_3.6;;;;;;;;;;;;;;
613_185BpV_75.8;;;;;;;;;;;;;;
132_933AR_49.3;;;;;;;;;;;;;;
586_143BpV_80.8;;;;;;;;;;;;;;
479_1707R_304.3;;;;;;;;;;;;;;
545_971R_23.5;;;;;;;;;;;;;;
517_935L_69.4;;;;;;;;;;;;;;
519_85AL_47.0;;;;;;;;;;;;;;
132_475AL_48.0;;;;;;;;;;;;;;
603_1001L_3.7;;;;;;;;;;;;;;
501_31AV_80.2;;;;;;;;;;;;;;
586_141AR_80.8;;;;;;;;;;;;;;
486_903V_75.4;;;;;;;;;;;;;;
586_381BL_81.1;;;;;;;;;;;;;;
817_73R_205.2;;;;;;;;;;;;;;
163_1029AqV_43.9;;;;;;;;;;;;;;
536_251AR_61.0;;;;;;;;;;;;;;
618_49BV_58.7;;;;;;;;;;;;;;
531_2827L_36.3;;;;;;;;;;;;;;
588_826R_1.7;;;;;;;;;;;;;;
564_427BV_23.5;;;;;;;;;;;;;;
133_1103AR_18.3;;;;;;;;;;;;;;
542_1225AR_29.7;;;;;;;;;;;;;;
817_70R_205.1;;;;;;;;;;;;;;
586_89BV_80.6;;;;;;;;;;;;;;
618_107AqV_51.3;;;;;;;;;;;;;;
609_211L_28.7;;;;;;;;;;;;;;
519_83AR_47.0;;;;;;;;;;;;;;
105_445AR_28.9;;;;;;;;;;;;;;
132_473qV_47.9;;;;;;;;;;;;;;
527_107BqV_17.4;;;;;;;;;;;;;;
588_345AL_1.1;;;;;;;;;;;;;;
520_143BqV_0.7;;;;;;;;;;;;;;
543_926R_45.6;;;;;;;;;;;;;;
485_98AqV_101.2;;;;;;;;;;;;;;
503_125AL_43.2;;;;;;;;;;;;;;
028_1013L_52.9;;;;;;;;;;;;;;
924_2353AR_35.6;;;;;;;;;;;;;;
560_59BR_24.8;;;;;;;;;;;;;;
586_51pV_80.3;;;;;;;;;;;;;;
470_416V_450.2;;;;;;;;;;;;;;
105_495AR_30.0;;;;;;;;;;;;;;
531_1459L_33.8;;;;;;;;;;;;;;
490_141R_5.1;;;;;;;;;;;;;;
950_121pV_7.1;;;;;;;;;;;;;;
503_91BqV_43.8;;;;;;;;;;;;;;
544_1063BV_23.5;;;;;;;;;;;;;;
135_910L_45.1;;;;;;;;;;;;;;
924_2355AR_35.7;;;;;;;;;;;;;;
545_91AR_22.3;;;;;;;;;;;;;;
545_928R_22.3;;;;;;;;;;;;;;
504_33L_17.6;;;;;;;;;;;;;;
531_2825pV_36.3;;;;;;;;;;;;;;
098_3833L_28.0;;;;;;;;;;;;;;
805_7119L_500.3;;;;;;;;;;;;;;
076_79L_11.4;;;;;;;;;;;;;;
611_43AR_106.1;;;;;;;;;;;;;;
519_5R_45.9;;;;;;;;;;;;;;
588_842AL_2.1;;;;;;;;;;;;;;
618_17BL_58.8;;;;;;;;;;;;;;
163_1023R_43.5;;;;;;;;;;;;;;
531_1367AL_34.6;;;;;;;;;;;;;;
520_802L_1.0;;;;;;;;;;;;;;
626_13BL_32.4;;;;;;;;;;;;;;
922_914V_18.0;;;;;;;;;;;;;;
924_357AqV_36.4;;;;;;;;;;;;;;
132_953V_49.1;;;;;;;;;;;;;;
950_439R_28.0;;;;;;;;;;;;;;
478_1267L_1.8;;;;;;;;;;;;;;
604_13AR_47.5;;;;;;;;;;;;;;
470_65R_201.3;;;;;;;;;;;;;;
545_992L_22.8;;;;;;;;;;;;;;
478_1247V_1.6;;;;;;;;;;;;;;
950_207R_11.8;;;;;;;;;;;;;;
524_267BV_70.7;;;;;;;;;;;;;;
502_277V_101.1;;;;;;;;;;;;;;
518_193AR_64.6;;;;;;;;;;;;;;
537_253AR_34.7;;;;;;;;;;;;;;
534_1041AR_45.5;;;;;;;;;;;;;;
437_983L_0.6;;;;;;;;;;;;;;
555_237AL_83.4;;;;;;;;;;;;;;
504_63BqV_18.3;;;;;;;;;;;;;;
555_249pV_83.5;;;;;;;;;;;;;;
485_10V_76.9;;;;;;;;;;;;;;
603_1021R_3.7;;;;;;;;;;;;;;
504_29AR_17.4;;;;;;;;;;;;;;
514_963R_17.1;;;;;;;;;;;;;;
603_141AV_3.3;;;;;;;;;;;;;;
618_73AR_51.3;;;;;;;;;;;;;;
950_101L_6.8;;;;;;;;;;;;;;
490_111V_175.8;;;;;;;;;;;;;;
950_333qV_17.4;;;;;;;;;;;;;;
545_181AR_23.3;;;;;;;;;;;;;;
950_111BqV_41.9;;;;;;;;;;;;;;
478_1123AL_0.6;;;;;;;;;;;;;;
927_3053AR_905.3;;;;;;;;;;;;;;
133_963L_20.6;;;;;;;;;;;;;;
924_3767qV_37.0;;;;;;;;;;;;;;
850_2V_100.8;;;;;;;;;;;;;;
501_912V_80.4;;;;;;;;;;;;;;
508_2083L_91.4;;;;;;;;;;;;;;
517_197V_0.2;;;;;;;;;;;;;;
517_207V_0.2;;;;;;;;;;;;;;
506_103BqV_44.1;;;;;;;;;;;;;;
561_97AR_59.7;;;;;;;;;;;;;;
950_908R_16.8;;;;;;;;;;;;;;
618_31AR_58.6;;;;;;;;;;;;;;
586_63BqV_80.4;;;;;;;;;;;;;;
950_59BpV_40.8;;;;;;;;;;;;;;
625_267BqV_15.5;;;;;;;;;;;;;;
586_7BV_80.2;;;;;;;;;;;;;;
950_819BV_10.6;;;;;;;;;;;;;;
543_171BpV_45.3;;;;;;;;;;;;;;
506_161BqV_44.2;;;;;;;;;;;;;;
626_13AR_32.3;;;;;;;;;;;;;;
545_964L_22.7;;;;;;;;;;;;;;
922_913L_17.9;;;;;;;;;;;;;;
531_879L_33.5;;;;;;;;;;;;;;
555_215BV_83.4;;;;;;;;;;;;;;
586_287BV_81.3;;;;;;;;;;;;;;
586_319AR_81.3;;;;;;;;;;;;;;
524_263AL_70.3;;;;;;;;;;;;;;
950_631V_6.3;;;;;;;;;;;;;;
506_121BqV_44.2;;;;;;;;;;;;;;
553_245BV_21.4;;;;;;;;;;;;;;
043_353AL_33.2;;;;;;;;;;;;;;
603_87BpV_2.6;;;;;;;;;;;;;;
514_19BV_17.6;;;;;;;;;;;;;;
026_263AL_27.0;;;;;;;;;;;;;;
527_39AL_16.5;;;;;;;;;;;;;;
564_1355L_23.8;;;;;;;;;;;;;;
607_75AR_43.8;;;;;;;;;;;;;;
937_28R_68.5;;;;;;;;;;;;;;
542_1271AR_29.9;;;;;;;;;;;;;;
055_457AR_38.6;;;;;;;;;;;;;;
514_107BV_17.0;;;;;;;;;;;;;;
605_21AL_34.0;;;;;;;;;;;;;;
071_901R_19.3;;;;;;;;;;;;;;
926_2073L_0.7;;;;;;;;;;;;;;
519_75pV_46.9;;;;;;;;;;;;;;
531_1213R_0.6;;;;;;;;;;;;;;
950_121qV_7.1;;;;;;;;;;;;;;
506_101L_44.0;;;;;;;;;;;;;;
586_297AL_81.3;;;;;;;;;;;;;;
100_2101AR_7.7;;;;;;;;;;;;;;
556_20AR_6.1;;;;;;;;;;;;;;
433_64L_4.7;;;;;;;;;;;;;;
950_239L_12.6;;;;;;;;;;;;;;
564_1303V_23.5;;;;;;;;;;;;;;
478_1155R_0.7;;;;;;;;;;;;;;
054_1275AL_43.6;;;;;;;;;;;;;;
539_45AR_79.2;;;;;;;;;;;;;;
625_345BL_14.7;;;;;;;;;;;;;;
801_918L_101.9;;;;;;;;;;;;;;
609_91BV_27.5;;;;;;;;;;;;;;
209_103L_18.5;;;;;;;;;;;;;;
517_189AqV_0.1;;;;;;;;;;;;;;
035_141L_52.9;;;;;;;;;;;;;;
534_1019L_45.0;;;;;;;;;;;;;;
823_21AL_5.7;;;;;;;;;;;;;;
035_907R_51.5;;;;;;;;;;;;;;
950_643R_7.2;;;;;;;;;;;;;;
523_933AL_54.0;;;;;;;;;;;;;;
586_2527BqV_80.3;;;;;;;;;;;;;;
586_111AV_80.5;;;;;;;;;;;;;;
924_3291R_34.3;;;;;;;;;;;;;;
501_959V_81.4;;;;;;;;;;;;;;
518_161L_63.7;;;;;;;;;;;;;;
664_1009L_42.9;;;;;;;;;;;;;;
524_261R_70.1;;;;;;;;;;;;;;
517_57R_69.1;;;;;;;;;;;;;;
624_151AR_31.8;;;;;;;;;;;;;;
618_25AV_58.5;;;;;;;;;;;;;;
536_299R_61.4;;;;;;;;;;;;;;
028_1025R_52.8;;;;;;;;;;;;;;
504_55BqV_18.3;;;;;;;;;;;;;;
158_4741R_101.7;;;;;;;;;;;;;;
924_46-47L_35.3;;;;;;;;;;;;;;
486_915AqV_76.0;;;;;;;;;;;;;;
531_173BqV_35.4;;;;;;;;;;;;;;
609_205L_28.6;;;;;;;;;;;;;;
485_51BL_100.9;;;;;;;;;;;;;;
664_143AL_43.1;;;;;;;;;;;;;;
105_475AL_29.4;;;;;;;;;;;;;;
015_1077L_100.4;;;;;;;;;;;;;;
531_201AR_35.4;;;;;;;;;;;;;;
924_355AqV_36.2;;;;;;;;;;;;;;
938_4593V_2.4;;;;;;;;;;;;;;
467_127L_103.6;;;;;;;;;;;;;;
586_333AR_81.4;;;;;;;;;;;;;;
553_913L_21.5;;;;;;;;;;;;;;
924_35-36R_35.3;;;;;;;;;;;;;;
618_129qV_50.9;;;;;;;;;;;;;;
950_803R_41.7;;;;;;;;;;;;;;
609_79BpV_27.9;;;;;;;;;;;;;;
561_213L_59.8;;;;;;;;;;;;;;
924_2333AR_35.1;;;;;;;;;;;;;;
527_921R_17.6;;;;;;;;;;;;;;
517_99AR_69.4;;;;;;;;;;;;;;
508_2107R_91.5;;;;;;;;;;;;;;
924_3533qV_35.3;;;;;;;;;;;;;;
083_253AL_7.5;;;;;;;;;;;;;;
805_7101R_101.6;;;;;;;;;;;;;;
163_161BpV_43.6;;;;;;;;;;;;;;
526_429BpV_3.5;;;;;;;;;;;;;;
124_193R_4.5;;;;;;;;;;;;;;
531_1323L_34.8;;;;;;;;;;;;;;
026_231BqV_26.0;;;;;;;;;;;;;;
517_209AR_0.2;;;;;;;;;;;;;;
531_205BpV_35.6;;;;;;;;;;;;;;
555_281BqV_83.6;;;;;;;;;;;;;;
502_251AR_100.4;;;;;;;;;;;;;;
517_31AL_68.9;;;;;;;;;;;;;;
801_959L_100.5;;;;;;;;;;;;;;
618_41AL_58.7;;;;;;;;;;;;;;
054_1009BV_57.6;;;;;;;;;;;;;;
525_435AR_50.1;;;;;;;;;;;;;;
513_135AR_26.2;;;;;;;;;;;;;;
018_257AR_53.4;;;;;;;;;;;;;;
564_1309R_23.5;;;;;;;;;;;;;;
478_1175R_0.8;;;;;;;;;;;;;;
924_3591BqV_35.8;;;;;;;;;;;;;;
475_981V_1.2;;;;;;;;;;;;;;
613_185AR_75.7;;;;;;;;;;;;;;
520_115AR_0.4;;;;;;;;;;;;;;
950_915L_7.3;;;;;;;;;;;;;;
476_47L_200.4;;;;;;;;;;;;;;
666_4237V_47.9;;;;;;;;;;;;;;
614_409R_48.3;;;;;;;;;;;;;;
603_77AR_2.4;;;;;;;;;;;;;;
626_910AR_32.6;;;;;;;;;;;;;;
517_91BpV_69.5;;;;;;;;;;;;;;
127_461BqV_73.2;;;;;;;;;;;;;;
625_309BV_14.3;;;;;;;;;;;;;;
527_940V_17.4;;;;;;;;;;;;;;
550_41BpV_25.3;;;;;;;;;;;;;;
927_3R_904.3;;;;;;;;;;;;;;
818_2R_100.0;;;;;;;;;;;;;;
524_259BV_70.7;;;;;;;;;;;;;;
506_47AL_43.3;;;;;;;;;;;;;;
924_3629L_35.9;;;;;;;;;;;;;;
517_69L_69.3;;;;;;;;;;;;;;
517_55AR_69.1;;;;;;;;;;;;;;
152_4065L_15.2;;;;;;;;;;;;;;
132_441AR_51.7;;;;;;;;;;;;;;
560_45AV_24.9;;;;;;;;;;;;;;
042_759AL_21.1;;;;;;;;;;;;;;
017_31AL_62.1;;;;;;;;;;;;;;
603_103BV_2.9;;;;;;;;;;;;;;
555_207L_83.2;;;;;;;;;;;;;;
433_45L_5.6;;;;;;;;;;;;;;
950_1005L_39.8;;;;;;;;;;;;;;
506_37BqV_43.2;;;;;;;;;;;;;;
560_1219AV_24.9;;;;;;;;;;;;;;
924_355AR_36.2;;;;;;;;;;;;;;
545_105R_22.5;;;;;;;;;;;;;;
517_53AL_69.1;;;;;;;;;;;;;;
555_267AR_83.5;;;;;;;;;;;;;;
551_145AL_22.8;;;;;;;;;;;;;;
506_656ApV_44.3;;;;;;;;;;;;;;
550_962R_25.2;;;;;;;;;;;;;;
433_43V_5.7;;;;;;;;;;;;;;
555_281BpV_83.6;;;;;;;;;;;;;;
588_830L_1.8;;;;;;;;;;;;;;
588_829L_1.8;;;;;;;;;;;;;;
938_902R_2.7;;;;;;;;;;;;;;
054_9001L_54.0;;;;;;;;;;;;;;
606_55AL_0.1;;;;;;;;;;;;;;
543_209V_46.1;;;;;;;;;;;;;;
542_1153BL_29.1;;;;;;;;;;;;;;
924_3331L_34.3;;;;;;;;;;;;;;
553_921L_21.6;;;;;;;;;;;;;;
618_791V_50.6;;;;;;;;;;;;;;
924_2305AR_525.0;;;;;;;;;;;;;;
609_97AL_27.6;;;;;;;;;;;;;;
508_901L_90.8;;;;;;;;;;;;;;
468_0219L_102.3;;;;;;;;;;;;;;
553_253L_21.4;;;;;;;;;;;;;;
469_204V_201.1;;;;;;;;;;;;;;
531_820R_33.4;;;;;;;;;;;;;;
839_912R_100.5;;;;;;;;;;;;;;
619_1263AL_34.8;;;;;;;;;;;;;;
586_367BV_81.2;;;;;;;;;;;;;;
555_355pV_84.2;;;;;;;;;;;;;;
467_07R_20.0;;;;;;;;;;;;;;
608_63AL_88.8;;;;;;;;;;;;;;
803_56R_101.5;;;;;;;;;;;;;;
551_105AL_21.7;;;;;;;;;;;;;;
127_391AR_48.5;;;;;;;;;;;;;;
486_918R_76.3;;;;;;;;;;;;;;
924_2303BpV_34.1;;;;;;;;;;;;;;
950_349L_17.5;;;;;;;;;;;;;;
950_955L_40.8;;;;;;;;;;;;;;
526_433AL_3.4;;;;;;;;;;;;;;
490_145V_6.0;;;;;;;;;;;;;;
828_XXXL_201.0;;;;;;;;;;;;;;
485_96R_101.1;;;;;;;;;;;;;;
163_1017L_43.5;;;;;;;;;;;;;;
128_9AL_12.1;;;;;;;;;;;;;;
950_111BpV_41.9;;;;;;;;;;;;;;
506_169L_44.3;;;;;;;;;;;;;;
485_12R_77.4;;;;;;;;;;;;;;
514_37R_17.5;;;;;;;;;;;;;;
527_113BqV_17.4;;;;;;;;;;;;;;
133_964R_20.7;;;;;;;;;;;;;;
924_3727V_36.7;;;;;;;;;;;;;;
603_1021L_3.7;;;;;;;;;;;;;;
522_149BpV_57.4;;;;;;;;;;;;;;
902_916L_22.1;;;;;;;;;;;;;;
609_95BL_27.5;;;;;;;;;;;;;;
620_51V_42.1;;;;;;;;;;;;;;
817_963R_200.3;;;;;;;;;;;;;;
585_1209R_9.6;;;;;;;;;;;;;;
608_65BqV_88.9;;;;;;;;;;;;;;
017_421BR_40.0;;;;;;;;;;;;;;
127_461BpV_73.2;;;;;;;;;;;;;;
504_908V_17.9;;;;;;;;;;;;;;
924_42-49R_35.4;;;;;;;;;;;;;;
501_171AL_80.9;;;;;;;;;;;;;;
603_119L_3.3;;;;;;;;;;;;;;
924_363V_36.5;;;;;;;;;;;;;;
542_1191AL_29.4;;;;;;;;;;;;;;
073_903R_1.0;;;;;;;;;;;;;;
950_950V_29.3;;;;;;;;;;;;;;
531_1145R_33.7;;;;;;;;;;;;;;
125_1001AL_29.8;;;;;;;;;;;;;;
518_173V_64.7;;;;;;;;;;;;;;
506_31AR_43.1;;;;;;;;;;;;;;
531_171L_35.3;;;;;;;;;;;;;;
525_441BV_49.8;;;;;;;;;;;;;;
008_929V_22.2;;;;;;;;;;;;;;
803_73V_106.6;;;;;;;;;;;;;;
924_2367AR_36.5;;;;;;;;;;;;;;
486_87V_204.8;;;;;;;;;;;;;;
115_11BV_5.6;;;;;;;;;;;;;;
478_1169R_0.8;;;;;;;;;;;;;;
478_1125ApV_0.6;;;;;;;;;;;;;;
913_317L_69.6;;;;;;;;;;;;;;
553_209AV_21.2;;;;;;;;;;;;;;
924_913L_33.7;;;;;;;;;;;;;;
555_525BR_83.2;;;;;;;;;;;;;;
624_205BL_32.6;;;;;;;;;;;;;;
485_10L_76.9;;;;;;;;;;;;;;
135_2061R_42.7;;;;;;;;;;;;;;
506_603V_43.6;;;;;;;;;;;;;;
531_1409BpV_34.8;;;;;;;;;;;;;;
607_905R_43.4;;;;;;;;;;;;;;
950_351L_17.5;;;;;;;;;;;;;;
814_950R_100.5;;;;;;;;;;;;;;
468_74L_101.8;;;;;;;;;;;;;;
