VERKANTING_ID;VERK_LRS_VAN;VERK_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DATUM_PUBLICATIE;DATUM_GOEDGEKEURD;ELEMENTTYPE;VERKANTING_VAN;VERKANTING_TOT;OVERGANGSHELLING;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
517#w221BV-w225BL#0.315541;0;297;a4587342-b9c7-a556-a4e8-ad55f1c97dda;4375;4672;20211029;20151006;Constant;0;0;0.0;20211201;C;18
517#w119L-w121V#69.422652;0;1321;f98ef17d-862d-bcd5-21e9-f74fb429682c;34064;35385;20211029;20170331;Constant;0;0;0.0;20211201;C;18
517#w119L-w121V#69.426216;0;5984;f98ef17d-862d-bcd5-21e9-f74fb429682c;35385;41369;20211029;20170331;Constant;0;0;0.0;20211201;C;18
517#w167V-w169L#0.149701;0;1527;e50f445d-51cb-e8b4-5867-c3e0af454e57;4500;6027;20211029;20170331;Constant;0;0;0.0;20211201;C;18
517#w167V-w169L#0.151542;0;2326;e50f445d-51cb-e8b4-5867-c3e0af454e57;6027;8353;20211029;20170331;Constant;0;0;0.0;20211201;C;18
517#w75R-w77AV#69.386252;0;46;404b771e-960f-129c-e71d-1107dbca4d1f;38885;38931;20211029;20151111;Constant;0;0;0.0;20211201;C;18
517#w75R-w77AV#69.386588;0;648;404b771e-960f-129c-e71d-1107dbca4d1f;38931;39579;20211029;20151111;Constant;0;0;0.0;20211201;C;18
517#w181V-w185R#0.066638;0;1825;076fa48c-e538-a869-02c9-160db49d6dff;3900;5725;20211029;20210502;Constant;0;0;0.0;20211201;C;18
517#w111L-w113V#69.338097;0;2596;f59969c7-d25a-32af-0d4e-627d4f15a722;34089;36685;20211029;20170331;Constant;0;0;0.0;20211201;C;18
517#w111L-w113V#69.348837;0;8418;f59969c7-d25a-32af-0d4e-627d4f15a722;36685;45103;20211029;20170331;Constant;0;0;0.0;20211201;C;18
517#w201BV-w205R#0.147018;0;10082;1c246dfe-1c1d-a2fb-dcb4-b43dba364166;3901;13983;20211029;20150917;Constant;0;0;0.0;20211201;C;18
517#w201BV-w205R#0.152143;0;382;1c246dfe-1c1d-a2fb-dcb4-b43dba364166;13983;14365;20211029;20150917;Constant;0;0;0.0;20211201;C;18
517#w171V-w179L#0.226602;0;1503;76b594d1-8f1f-efc7-0118-ee8386f05d1a;4499;6002;20211029;20210601;Constant;0;0;0.0;20211201;C;18
517#w211V-w227AV#0.305478;0;29953;8d811bb8-1299-4516-c321-9af982eeac18;3900;33853;20211029;20151006;Constant;0;0;0.0;20211201;C;18
517#w227BV-w229AV#0.411034;0;3950;2f6ee65c-7614-4764-55d1-e03a0e9169a9;3900;7850;20211029;20210520;Constant;0;0;0.0;20211201;C;18
517#w205V-w209AV#0.191995;0;6;755301a8-508b-f999-616c-cc054a7ab640;3900;3906;20211029;20150917;Constant;0;0;0.0;20211201;C;18
517#w205V-w209AV#0.194941;0;5986;755301a8-508b-f999-616c-cc054a7ab640;3906;9892;20211029;20150917;Constant;0;0;0.0;20211201;C;18
517#w205V-w209AV#0.197888;0;6;755301a8-508b-f999-616c-cc054a7ab640;9892;9898;20211029;20150917;Constant;0;0;0.0;20211201;C;18
516#w253BV-w255V#1.002671;0;2456;fa0ad4e9-078e-49ea-6024-a091540850fd;4501;6957;20211029;20210520;Constant;0;0;0.0;20211201;C;18
055#w287BV-w339R#2.824643;0;25863;c1316a73-3e1c-9dd2-2613-406185c4bdd0;4499;30362;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#w287BV-w339R#2.824643;25863;701209;5d350904-b8f5-7483-3391-8cc995b37b6e;30362;705708;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#w287BV-w339R#3.215129;0;80000;5d350904-b8f5-7483-3391-8cc995b37b6e;705708;785708;20211126;20210520;Helling;0;70;0.875;20211201;C;18
055#GG#5.809654;0;4766503;5d350904-b8f5-7483-3391-8cc995b37b6e;957768;5724271;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#w287BV-w339R#8.192231;0;95;5d350904-b8f5-7483-3391-8cc995b37b6e;5724271;5724366;20211126;20210607;Constant;0;0;0.0;20211201;C;18
052#w87V-w273L#69.352818;0;3718;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;4500;8218;20211029;20210312;Constant;0;0;0.0;20211201;C;18
052#w87V-w273L#69.367141;0;25001;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;8218;33219;20211029;20210312;Helling;0;-20;-0.8;20211201;C;18
052#w87V-w273L#69.413258;0;67468;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;33219;100687;20211029;20210312;Constant;-20;-20;0.0;20211201;C;18
052#w87V-w273L#69.471844;0;50001;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;100687;150688;20211029;20210312;Helling;-20;20;0.8;20211201;C;18
052#w87V-w273L#69.537529;0;81705;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;150688;232393;20211029;20210312;Constant;20;20;0.0;20211201;C;18
052#w87V-w273L#69.590746;0;25000;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;232393;257393;20211029;20210312;Helling;20;0;-0.8;20211201;C;18
052#LA#72.357707;0;4808958;c048a368-0b10-42d1-7cfb-4b4c71c7ac57;257393;5066351;20211029;20210312;Constant;0;0;0.0;20211201;C;18
052#LA#72.357707;4808958;5523015;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;5066351;5780408;20211029;20210312;Constant;0;0;0.0;20211201;C;18
516#LA#75.137009;0;57001;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;5780408;5837409;20211029;20210312;Helling;0;-40;-0.70175439;20211201;C;18
516#LA#75.230303;0;130993;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;5837409;5968402;20211029;20210312;Constant;-40;-40;0.0;20211201;C;18
516#LA#75.305236;0;20001;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;5968402;5988403;20211029;20210312;Helling;-40;-60;-1.0;20211201;C;18
516#LA#75.338800;0;47633;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;5988403;6036036;20211029;20210312;Constant;-60;-60;0.0;20211201;C;18
516#LA#75.369883;0;15001;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;6036036;6051037;20211029;20210312;Helling;-60;-45;1.0;20211201;C;18
516#LA#75.414133;0;74165;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;6051037;6125202;20211029;20210312;Constant;-45;-45;0.0;20211201;C;18
516#LA#75.463346;0;25001;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;6125202;6150203;20211029;20210312;Helling;-45;-70;-1.0;20211201;C;18
516#LA#2.328652;0;23915;05284f78-9c6d-a0bd-7d68-6ddbbf4a9168;6150203;6174118;20211029;20210312;Constant;-70;-70;0.0;20211201;C;18
516#LA#2.328652;23915;124340;1a17066d-4218-c695-ad44-393398ad00ce;6174119;6274544;20211029;20210312;Constant;-70;-70;0.0;20211201;C;18
516#LA#2.258683;0;21000;1a17066d-4218-c695-ad44-393398ad00ce;6274544;6295544;20211029;20210312;Helling;-70;-45;1.19047619;20211201;C;18
516#LA#2.217321;0;64919;1a17066d-4218-c695-ad44-393398ad00ce;6295544;6360463;20211029;20210312;Constant;-45;-45;0.0;20211201;C;18
516#LA#2.176921;0;19000;1a17066d-4218-c695-ad44-393398ad00ce;6360463;6379463;20211029;20210312;Helling;-45;-65;-1.05263158;20211201;C;18
516#LA#2.152967;0;30758;1a17066d-4218-c695-ad44-393398ad00ce;6379463;6410221;20211029;20210312;Constant;-65;-65;0.0;20211201;C;18
516#LA#2.109275;0;60000;1a17066d-4218-c695-ad44-393398ad00ce;6410221;6470221;20211029;20210312;Helling;-65;0;1.08333333;20211201;C;18
516#LA#1.815631;0;549962;1a17066d-4218-c695-ad44-393398ad00ce;6470221;7020183;20211029;20210312;Constant;0;0;0.0;20211201;C;18
516#w273L-w87V#1.550405;0;970;1a17066d-4218-c695-ad44-393398ad00ce;7020183;7021153;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w287AR-w331V#2.448534;0;2507;ce62e628-49d9-66a5-a612-a1a7964a6be9;34064;36571;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#w287AR-w331V#2.809887;0;50621;ce62e628-49d9-66a5-a612-a1a7964a6be9;36571;87192;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#w287AR-w331V#2.809887;50621;721062;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;87193;757634;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#HG#3.310086;0;101410;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;846637;948047;20211126;20210520;Constant;80;80;0.0;20211201;C;18
055#HG#5.040149;0;3216989;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;1019050;4236039;20211126;20210520;Constant;0;0;0.0;20211201;C;18
055#HG#6.673012;0;49001;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;4236039;4285040;20211126;20210607;Helling;0;35;0.71428571;20211201;C;18
055#HG#6.827435;0;98003;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;4365973;4463976;20211126;20210607;Helling;35;-35;-0.71428571;20211201;C;18
055#HG#6.916837;0;80817;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;4463976;4544793;20211126;20210607;Constant;-35;-35;0.0;20211201;C;18
055#w287AR-w331V#6.981742;0;49002;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;4544793;4593795;20211126;20210607;Helling;-35;0;0.71428571;20211201;C;18
055#w287AR-w331V#7.011064;0;9647;acf6b9ce-73fb-08d0-1cec-bc4a545ff5e7;4593795;4603442;20211126;20210607;Constant;0;0;0.0;20211201;C;18
516#w255L-w285BR#1.072254;0;12546;68f6a3d2-513d-ead4-3599-8b1511d48004;58126;70672;20211029;20210520;Helling;2;14;1.0;20211201;C;18
516#w255L-w285BR#1.101309;0;45573;68f6a3d2-513d-ead4-3599-8b1511d48004;70672;116245;20211029;20210520;Helling;14;60;1.0;20211201;C;18
516#102#1.198443;0;148726;68f6a3d2-513d-ead4-3599-8b1511d48004;116245;264971;20211029;20210520;Constant;60;60;0.0;20211201;C;18
516#102#1.302781;0;59982;68f6a3d2-513d-ead4-3599-8b1511d48004;264971;324953;20211029;20210520;Helling;60;0;-1.0;20211201;C;18
516#102#1.478216;0;290942;68f6a3d2-513d-ead4-3599-8b1511d48004;324953;615895;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#102#1.676140;0;104968;68f6a3d2-513d-ead4-3599-8b1511d48004;615895;720863;20211029;20210520;Helling;0;-90;-0.85714286;20211201;C;18
516#102#1.807338;0;157470;68f6a3d2-513d-ead4-3599-8b1511d48004;720863;878333;20211029;20210520;Constant;-90;-90;0.0;20211201;C;18
516#102#1.928542;0;84975;68f6a3d2-513d-ead4-3599-8b1511d48004;878333;963308;20211029;20210520;Helling;-90;0;1.05882353;20211201;C;18
516#102#2.143962;0;345934;68f6a3d2-513d-ead4-3599-8b1511d48004;963308;1309242;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w255L-w285BR#2.318149;0;2494;68f6a3d2-513d-ead4-3599-8b1511d48004;1309242;1311736;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w275R-w283L#1.582003;0;48;0fa6d2d7-d0a3-1ab6-b107-b482b8894cc1;36492;36540;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#106#1.912613;0;663711;0fa6d2d7-d0a3-1ab6-b107-b482b8894cc1;36540;700251;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w275R-w283L#2.243224;0;47;0fa6d2d7-d0a3-1ab6-b107-b482b8894cc1;700251;700298;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w275L-w283R#1.581830;0;92;a984c808-8cc2-d5e9-6c7c-a17bf201d96b;36471;36563;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#105#1.912469;0;662836;a984c808-8cc2-d5e9-6c7c-a17bf201d96b;36563;699399;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w275L-w283R#2.243109;0;93;a984c808-8cc2-d5e9-6c7c-a17bf201d96b;699399;699492;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#24#75.127953;0;389;b1b9413f-6774-835c-98ae-610bc993e209;34065;34454;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#24#74.900667;0;456901;b1b9413f-6774-835c-98ae-610bc993e209;34454;491355;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#24#74.673382;0;389;b1b9413f-6774-835c-98ae-610bc993e209;491355;491744;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w277R-w924R#1.649180;0;330;0457dab7-cc5b-8b59-2131-dfc8980762d6;34088;34418;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#9#1.866096;0;453208;0457dab7-cc5b-8b59-2131-dfc8980762d6;34418;487626;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#9#2.084049;0;2500;0457dab7-cc5b-8b59-2131-dfc8980762d6;487626;490126;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#23#2.281506;0;210591;68623ac3-1dec-9949-0b4d-691256c631e6;4500;215091;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#23#2.281506;210591;249582;3122b5ad-f0c1-b729-ead3-a0b593ca7992;215091;254082;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#925V-940V#75.451251;0;20001;3122b5ad-f0c1-b729-ead3-a0b593ca7992;254082;274083;20211029;20150123;Helling;0;20;1.0;20211201;C;18
516#925V-940V#75.388729;0;105666;3122b5ad-f0c1-b729-ead3-a0b593ca7992;274083;379749;20211029;20150123;Constant;20;20;0.0;20211201;C;18
516#925V-940V#75.316257;0;40001;3122b5ad-f0c1-b729-ead3-a0b593ca7992;379749;419750;20211029;20150123;Helling;20;60;1.0;20211201;C;18
516#925V-940V#75.255737;0;81641;3122b5ad-f0c1-b729-ead3-a0b593ca7992;419750;501391;20211029;20150123;Constant;60;60;0.0;20211201;C;18
516#925V-940V#75.190988;0;48502;3122b5ad-f0c1-b729-ead3-a0b593ca7992;501391;549893;20211029;20150123;Helling;60;4;-1.15384615;20211201;C;18
516#108#1.649291;0;384;c4998cb3-5693-8d51-01c6-fe3eca2cf849;34064;34448;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w277L-w925R#1.888201;0;493858;c4998cb3-5693-8d51-01c6-fe3eca2cf849;34448;528306;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#22#2.128139;0;2510;c4998cb3-5693-8d51-01c6-fe3eca2cf849;528306;530816;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#44#1.921538;0;371;24383c47-3f37-46b7-4035-5939cff94565;34064;34435;20211029;20150324;Constant;0;0;0.0;20211201;C;18
516#44#2.078643;0;321031;24383c47-3f37-46b7-4035-5939cff94565;34435;355466;20211029;20150324;Constant;0;0;0.0;20211201;C;18
516#28#75.046736;0;387;b3c30b6d-e827-804b-4aab-bf103e0b3b87;34065;34452;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#28#74.859989;0;375502;b3c30b6d-e827-804b-4aab-bf103e0b3b87;34452;409954;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#28#74.673265;0;341;b3c30b6d-e827-804b-4aab-bf103e0b3b87;409954;410295;20211029;20210513;Constant;0;0;0.0;20211201;C;18
516#w255R-w267/269S#1.067437;0;3092;126c62cf-0770-6e14-d3ec-a32cb86d914e;58137;61229;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#103#1.263315;0;386350;126c62cf-0770-6e14-d3ec-a32cb86d914e;61229;447579;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w255R-w267/269S#1.457819;0;362;126c62cf-0770-6e14-d3ec-a32cb86d914e;447579;447941;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#30#75.061221;0;397;dbfecf98-37fa-a0a1-a00e-54d5e513da02;34065;34462;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#30#74.905191;0;311883;dbfecf98-37fa-a0a1-a00e-54d5e513da02;34462;346345;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w271R-w279V#1.544558;0;2400;1ac3f041-e0ee-c6be-598a-ccf946717a2c;34088;36488;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w271R-w279V#1.638695;0;187032;1ac3f041-e0ee-c6be-598a-ccf946717a2c;36488;223520;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#59#74.495402;0;191765;385559fa-5043-286d-6b4f-fa3acf1d164e;4500;196265;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#45#1.944208;0;2119;269f4064-fcf7-a2f6-2d80-754678da69ae;34662;36781;20211029;20170331;Constant;0;0;0.0;20211201;C;18
516#45#1.998406;0;107473;269f4064-fcf7-a2f6-2d80-754678da69ae;36781;144254;20211029;20170331;Constant;0;0;0.0;20211201;C;18
516#w289R-SJ_289R#2.392246;0;2850;7ebbc957-f261-377b-a7c7-a59e5d3d74af;34086;36936;20211126;20150324;Constant;0;0;0.0;20211201;C;18
516#150#2.442305;0;96121;7ebbc957-f261-377b-a7c7-a59e5d3d74af;36936;133057;20211126;20150324;Constant;0;0;0.0;20211201;C;18
516#34#75.135394;0;1474;662c604a-304e-e544-2373-41132c840eb5;23010;24484;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#34#75.171187;0;66789;662c604a-304e-e544-2373-41132c840eb5;24484;91273;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w273R-w277V#1.550281;0;899;b7d9c55b-bc32-1b9e-7398-e6f9e490f192;34088;34987;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w273R-w277V#1.580624;0;59630;b7d9c55b-bc32-1b9e-7398-e6f9e490f192;34987;94617;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#285AR-289V#2.328441;0;2905;73cdbd09-f649-024e-da87-c75f1f9bf712;34065;36970;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#285AR-289V#2.341103;0;22410;73cdbd09-f649-024e-da87-c75f1f9bf712;36970;59380;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w904L-w905V#1.950130;0;2574;23964f05-2ec5-850b-ead9-d30eb16557c1;34066;36640;20211029;20170331;Constant;0;0;0.0;20211201;C;18
516#w904L-w905V#1.957728;0;12680;23964f05-2ec5-850b-ead9-d30eb16557c1;36640;49320;20211029;20170331;Constant;0;0;0.0;20211201;C;18
516#w285BV-w287AV#2.383502;0;51108;f08e2ce9-ba38-b18b-ae9b-802cf833f25f;4500;55608;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w948R-w947V#74.632171;0;5928;d6847d9d-fe08-e884-28df-8d072c1b3fbc;4501;10429;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w948R-w947V#74.629100;0;291;d6847d9d-fe08-e884-28df-8d072c1b3fbc;10429;10720;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w902R-w906V#1.882083;0;4940;8a3cadcd-7f5f-ebab-9ce6-ef3647eb42dd;34662;39602;20211029;20150324;Constant;0;0;0.0;20211201;C;18
516#w902R-w906V#1.884853;0;595;8a3cadcd-7f5f-ebab-9ce6-ef3647eb42dd;39602;40197;20211029;20150324;Constant;0;0;0.0;20211201;C;18
516#w905L-w916V#2.003570;0;2337;03066a46-efd5-87c3-2d03-214e12e2704b;34065;36402;20211029;20170331;Constant;0;0;0.0;20211201;C;18
516#w905L-w916V#2.009759;0;10063;03066a46-efd5-87c3-2d03-214e12e2704b;36402;46465;20211029;20170331;Constant;0;0;0.0;20211201;C;18
516#w267/269P-w273V#1.504103;0;390;9702cc03-3a03-543d-6550-99a3240f40a8;23010;23400;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w267/269P-w273V#1.507433;0;6274;9702cc03-3a03-543d-6550-99a3240f40a8;23400;29674;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w267/269P-w273V#1.510982;0;830;9702cc03-3a03-543d-6550-99a3240f40a8;29674;30504;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w942V-w941A/941BT#75.087704;0;1529;b4dba9fd-61a4-e90b-6021-a0943b5e5f50;23011;24540;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w942V-w941A/941BT#75.086036;0;1838;b4dba9fd-61a4-e90b-6021-a0943b5e5f50;24540;26378;20211029;20150123;Constant;0;0;0.0;20211201;C;18
516#w267/269T-w271V#1.504146;0;744;150ba3d2-9c67-b5b6-320a-a7d718bfa771;23011;23755;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w267/269T-w271V#1.504690;0;353;150ba3d2-9c67-b5b6-320a-a7d718bfa771;23755;24108;20211029;20210520;Constant;0;0;0.0;20211201;C;18
516#w283V-w285AV#2.285918;0;5072;184bb83c-8372-2d39-9134-e4e3db137fbf;3900;8972;20211029;20210520;Constant;0;0;0.0;20211201;C;18
515#w305R-w311BR#51.094942;0;28;ad45bfd0-2cf1-e418-e4fe-e092374a2198;61156;61184;20211029;20191112;Constant;0;0;0.0;20211201;C;18
515#w305R-w311BR#51.099768;0;9716;ad45bfd0-2cf1-e418-e4fe-e092374a2198;61184;70900;20211029;20201204;Constant;0;0;0.0;20211201;C;18
515#w305R-w311BR#51.116950;0;24972;ad45bfd0-2cf1-e418-e4fe-e092374a2198;70900;95872;20211029;20201204;Helling;0;35;1.40000001;20211201;C;18
515#w305R-w311BR#51.140811;0;23199;ad45bfd0-2cf1-e418-e4fe-e092374a2198;95872;119071;20211029;20201204;Helling;35;63;1.21495674;20211201;C;18
515#w311BR-w305R#18.984971;0;30240;b724eb33-6903-1516-b892-8ae5affa2759;119071;149311;20211029;20201204;Helling;63;100;1.21495674;20211201;C;18
124#768#18.708307;0;170973;b724eb33-6903-1516-b892-8ae5affa2759;149311;320284;20211029;20201204;Constant;100;100;0.0;20211201;C;18
124#768#18.708307;170973;526270;e22df4eb-a502-85e0-4518-445114372dc1;320284;675581;20211029;20201204;Constant;100;100;0.0;20211201;C;18
124#768#18.412721;0;67923;e22df4eb-a502-85e0-4518-445114372dc1;675581;743504;20211029;20201204;Helling;100;0;-1.47058824;20211201;C;18
124#w311BR-w305R#18.343448;0;71331;e22df4eb-a502-85e0-4518-445114372dc1;743504;814835;20211029;20210114;Constant;0;0;0.0;20211201;C;18
124#w311BR-w305R#18.307810;0;308;e22df4eb-a502-85e0-4518-445114372dc1;814835;815143;20211029;20210114;Constant;0;0;0.0;20211201;C;18
515#w309BV-w311AV#51.049051;0;6820;0260a22d-ae35-adca-5fb7-a87d2329070d;4500;11320;20211029;20201204;Constant;0;0;0.0;20211201;C;18
515#w309BV-w311AV#51.084133;0;64008;0260a22d-ae35-adca-5fb7-a87d2329070d;11320;75328;20211029;20201204;Helling;0;100;1.5625;20211201;C;18
124#767#18.741478;0;36032;0260a22d-ae35-adca-5fb7-a87d2329070d;75328;111360;20211029;20201204;Constant;100;100;0.0;20211201;C;18
124#767#18.741478;36032;235272;77627a54-1963-84b4-9df1-ee899f0bb48e;111360;310600;20211029;20201204;Constant;100;100;0.0;20211201;C;18
124#767#18.741478;235272;587378;8a6e16c7-59e1-e020-a8e5-d3c00b3221fe;310600;662706;20211029;20201204;Constant;100;100;0.0;20211201;C;18
124#w311AV-w309BV#18.413193;0;68008;8a6e16c7-59e1-e020-a8e5-d3c00b3221fe;662706;730714;20211029;20201204;Helling;100;0;-1.47058824;20211201;C;18
124#w311AV-w309BV#18.366473;0;25265;8a6e16c7-59e1-e020-a8e5-d3c00b3221fe;730714;755979;20211029;20210114;Constant;0;0;0.0;20211201;C;18
124#w311AV-w309BV#18.353754;0;127;8a6e16c7-59e1-e020-a8e5-d3c00b3221fe;755979;756106;20211029;20210114;Constant;0;0;0.0;20211201;C;18
051#w299R-w309BL#50.751999;0;314;b0a858de-f2d3-5f42-a228-3f04aa503e62;121480;121794;20211029;20191112;Constant;0;0;0.0;20211201;C;18
051#w299R-w309BL#50.870181;0;148375;b0a858de-f2d3-5f42-a228-3f04aa503e62;121794;270169;20211029;20191112;Constant;0;0;0.0;20211201;C;18
051#w299R-w309BL#50.870181;148375;236897;58c1b541-24fe-5b52-fcbb-e9a0d04bfc5e;270169;358691;20211029;20191112;Constant;0;0;0.0;20211201;C;18
515#w303AL-w307BR#51.047640;0;136577;d135c7ef-acae-e303-5c69-0a8335365f72;61145;197722;20211029;20191112;Constant;0;0;0.0;20211201;C;18
515#w309AR-w309BR#50.982918;0;11254;a381a413-a1e3-83cb-8536-1b2d03fbb3d8;61156;72410;20211029;20191112;Constant;0;0;0.0;20211201;C;18
515#w303BV-w305V#51.024215;0;12562;239ea556-60c1-ef37-4b82-5b12fec96176;3900;16462;20211029;20191112;Constant;0;0;0.0;20211201;C;18
515#w303BV-w305V#51.030459;0;28;239ea556-60c1-ef37-4b82-5b12fec96176;16462;16490;20211029;20191112;Constant;0;0;0.0;20211201;C;18
049#UA#25.374450;0;938126;b9c6d6ce-41e5-900c-62d1-232174254cdc;4499;942625;20211029;20210302;Constant;0;0;0.0;20211201;C;18
049#UA#24.834211;0;140004;b9c6d6ce-41e5-900c-62d1-232174254cdc;942625;1082629;20211029;20210302;Helling;0;-130;-0.92857143;20211201;C;18
049#UA#24.716247;0;95411;b9c6d6ce-41e5-900c-62d1-232174254cdc;1082629;1178040;20211029;20210302;Constant;-130;-130;0.0;20211201;C;18
049#UA#24.600788;0;135004;b9c6d6ce-41e5-900c-62d1-232174254cdc;1178040;1313044;20211029;20210302;Helling;-130;0;0.96296296;20211201;C;18
049#UA#24.158065;0;748517;b9c6d6ce-41e5-900c-62d1-232174254cdc;1313044;2061561;20211029;20210302;Constant;0;0;0.0;20211201;C;18
049#UA#23.717346;0;131004;b9c6d6ce-41e5-900c-62d1-232174254cdc;2061561;2192565;20211029;20210407;Helling;0;-130;-0.99236641;20211201;C;18
049#UA#23.448096;0;406326;b9c6d6ce-41e5-900c-62d1-232174254cdc;2192565;2598891;20211029;20210407;Constant;-130;-130;0.0;20211201;C;18
049#UA#23.170327;0;148004;b9c6d6ce-41e5-900c-62d1-232174254cdc;2598891;2746895;20211029;20210407;Helling;-130;0;0.87837838;20211201;C;18
049#UA#22.723849;0;743010;b9c6d6ce-41e5-900c-62d1-232174254cdc;2746895;3489905;20211029;20210407;Constant;0;0;0.0;20211201;C;18
049#UA#22.277873;0;147004;b9c6d6ce-41e5-900c-62d1-232174254cdc;3489905;3636909;20211029;20210302;Helling;0;130;0.88435374;20211201;C;18
049#UA#22.001281;0;404978;b9c6d6ce-41e5-900c-62d1-232174254cdc;3636909;4041887;20211029;20210302;Constant;130;130;0.0;20211201;C;18
049#UA#21.732706;0;131004;b9c6d6ce-41e5-900c-62d1-232174254cdc;4041887;4172891;20211029;20210302;Helling;130;0;-0.99236641;20211201;C;18
049#UA#21.133157;0;1065487;b9c6d6ce-41e5-900c-62d1-232174254cdc;4172891;5238378;20211029;20210302;Constant;0;0;0.0;20211201;C;18
049#UA#20.530601;0;137004;b9c6d6ce-41e5-900c-62d1-232174254cdc;5238378;5375382;20211029;20210302;Helling;0;-100;-0.72992701;20211201;C;18
049#UA#20.210829;0;501150;b9c6d6ce-41e5-900c-62d1-232174254cdc;5375382;5876532;20211029;20210302;Constant;-100;-100;0.0;20211201;C;18
049#UA#19.897070;0;125003;b9c6d6ce-41e5-900c-62d1-232174254cdc;5876532;6001535;20211029;20210302;Helling;-100;0;0.8;20211201;C;18
049#UA#18.941381;0;1231749;b9c6d6ce-41e5-900c-62d1-232174254cdc;6001535;7233284;20211029;20210302;Constant;0;0;0.0;20211201;C;18
