PUIC;REF_OBJECT_BEGIN_NAAM;REF_OBJECT_BEGIN_PUIC;KANTCODE_SPOORTAK_BEGIN;REF_OBJECT_EIND_NAAM;REF_OBJECT_EIND_PUIC;KANTCODE_SPOORTAK_EIND;LRS_VAN;LRS_TOT;LENGTE_GEOM;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
02a7d979-8272-43f3-8917-6d437acba123;994;55f0f227-f2c9-44e6-b2d5-b078a525181d;R;SJ_994R;3cea00e7-d3dc-4833-b982-a3a37b895f21;;0;117852;117852;20211201;C;18
02a8c107-ce4e-4a3a-a7a8-9de48190a642;1;16ecce3a-6161-4f08-87b3-2893e4429f18;L;X0246;e4699096-c42c-4645-bb33-0d9202230671;V;0;56868;56868;20211201;C;18
02b7190f-d858-40ad-b957-9244b37fb728;427;ea1323a7-774a-4a95-a57c-a817d69f6544;L;803;427128be-ee62-40fc-9738-58cf1bea31a0;V;0;1129567;1129567;20211201;C;18
02bdb429-a34b-47ee-9452-790587264acc;1005;2aaedb0c-25f6-4087-8f5f-1a8c1fe15a00;L;1006;6e540335-9efd-47be-a7b7-3190cd01fdd2;V;0;49726;49726;20211201;C;18
02c28bf6-1895-4848-b20b-66c2b2ee6133;1003A;ca1229a7-5ea0-4a05-8569-642e7f2213fb;R;1003B;22025d71-24d9-4d95-9f19-d8233b109b27;R;0;103766;103766;20211201;C;18
02c34c54-6442-41e1-bb27-47facd364ea7;3271;2d101350-27ce-4331-ae19-f71c2976d379;V;3291;fb593e9a-497d-43ba-b33d-53d6ae0b737c;V;0;1215676;1215676;20211201;C;18
02c6f4df-8452-41f4-9cf3-62d224b9c03e;57;f76b22e1-1bec-44dc-b102-ed05179d209c;L;59;93070fed-dd18-47c0-8386-b6db48092ad2;V;0;45481;45481;20211201;C;18
02ca2740-6aac-4c47-9182-82bebeb5de03;145B;f1f69848-945a-4d19-a75b-32c818159c59;V;147;1fc7bf7a-8aa3-42d1-b091-b909521cbfb3;R;0;43061;43061;20211201;C;18
02ce09cc-4596-4722-b154-c1d30a51cbf1;185A;d942d9fb-4bd0-40ce-9632-f18ecfc4001a;R;185B/905;60220133-74c1-4c48-988e-13d8e2869c71;S;0;55775;55775;20211201;C;18
02cfa99e-6340-416b-8b4e-f676c693a429;931;db6c855d-1035-46d3-a1ee-2ea1870e366d;L;SJ_931L;9a5f43bf-6235-4d37-bb57-909c2415ba4e;;0;206985;206985;20211201;C;18
02d1c63b-93ae-46dc-9a13-834ce06cb45d;81B/85A;56e0f520-937f-4bc2-b954-89e144fd5e61;Q;K81;5f507005-0e13-4aab-b19c-7a83aac00dc9;S;0;22568;22568;20211201;C;18
02d4370a-5567-4b14-ba52-6be4ff353e60;233A;cc1e5e28-1abf-46de-ba5a-4818078650d2;L;241A;6b2ffe1c-79c2-4b4b-8fa1-537301fd228d;V;0;11788220;11788220;20211201;C;18
02d8bd3a-557d-4ecb-aeda-c0fb9c43afc3;852;28251f6a-3a53-4411-9bb1-2688d5eab1ab;V;904;a8c11470-de88-4851-a4b4-9e9298522442;V;0;44028;44028;20211201;C;18
02d99b8c-aea1-4d21-9647-f5134a4a77a0;82;a41729d5-c1d7-4fd6-851f-d14eef6ff76d;R;83A/83B;d71bd1cf-9daf-41ec-bd32-2f44c7748bfd;P;0;59820;59820;20211201;C;18
02e16b4a-542f-47a7-902d-ab910fb15703;349A;cdd1c745-d7fd-40c7-9a90-b2360d680d13;R;349B;6f8ca9c4-0e14-4ba6-9e81-a58953d50bc9;R;0;89540;89540;20211201;C;18
02e4716c-e60b-4bd6-bbf7-b3dcb3b50244;225;d05f7ad1-e2b7-4e94-b21f-94fa27de4e90;V;227/229;0f189d71-e28d-44c8-b3ee-d863c9c74677;Q;0;29968;29968;20211201;C;18
02e66a93-d0fd-45cb-af7a-c979f1aad237;14;fe171b90-cff9-437e-94bd-eac187348ac8;L;SJ_14L;837277f1-ab35-4518-b5cb-647494a5a1f8;;0;381395;381395;20211201;C;18
02e888fc-9cd3-4f91-8da9-7cc7d5f423a0;4455;9f31d91d-d3cb-46bc-826a-fde10d785a1a;V;4463;dbc28ce5-a26c-4520-b02c-f9fbf6216fe3;V;0;25465;25465;20211201;C;18
02ea3ee7-8b7b-4811-b78c-d0862c97300a;79;8116bfe1-a7b4-48e2-b69e-a05fa5ebbaaf;V;81;e82182ea-90dc-4a42-8069-286e8c91f607;L;0;41167;41167;20211201;C;18
02f32b06-948f-476f-a959-cc19a8e81d57;871;845b1372-4335-45e5-a5b5-cccbe353d6a8;V;872;83ea2cf4-591a-4d3c-9662-f576384c1b10;L;0;27283;27283;20211201;C;18
02f56e40-f737-4e8d-a0c3-34926f7594d3;351A;538e517a-1a96-4ecb-bfbb-a4b43f71dd71;L;429A;40ee5667-6fae-4200-bf82-0f3c4004c788;V;0;2190596;2190596;20211201;C;18
03001d3b-d258-468e-9182-04ad16eeff2d;911B;1d82bac5-9362-414a-b29f-bba050cd9210;L;913A;31853bf7-a30a-42af-aeec-2c8e10432c50;R;0;75195;75195;20211201;C;18
030207e7-b7ed-46e0-9e1a-14dc614059b4;313A;c509dbc2-4180-4675-91f2-875006aca8f6;R;315B;024a5fbd-8cfc-4911-9720-abf15d609848;R;0;192676;192676;20211201;C;18
030b21e3-8242-430a-9113-2c3423c692df;175;b69ac238-f293-4294-855f-1223b6df8d48;V;195;b2853be8-7784-444d-9dfb-bb4c4d95867a;V;0;4432960;4432960;20211201;C;18
030e1d84-9cfe-4ac7-b26a-655da844ec81;2181;7be01323-7dc1-4ab1-ac67-eae556d8fea5;R;2197;9cf27932-cf4f-43c4-a06f-390bd8088403;L;0;845830;845830;20211201;C;18
030e9d4c-2719-4bd5-9d24-4f6ecb7dbf6f;328;a935e49a-30f9-4825-bf5a-718456c2d8cd;L;139;75884544-6b3d-4c16-a9df-3a675fa62e82;R;0;297356;297356;20211201;C;18
0312c53e-da72-4521-b555-ddf17ebc28df;89;5881512d-3b2d-4bbd-8960-5ee6601e6334;R;90;b1954f98-3956-4adc-9eef-3662b1d71a46;R;0;54561;54561;20211201;C;18
0317f5ef-743f-4e10-a7a1-aa47b315394b;3B/5;17e0d2e1-8a7e-48fe-9832-9f91528a888b;P;73;d55ad248-f241-41ea-957c-ec5e785f659f;L;0;585476;585476;20211201;C;18
0320f7fc-11e1-4f04-91c0-0b9d90ad050b;273A;272d3746-71f4-4c9f-9dff-24f1164bee30;R;SJ_273AR;1af87021-108d-4a8b-b308-4b85043b6c2f;;0;413996;413996;20211201;C;18
032789b4-63b8-4657-99bd-b1776c990645;5;7a26bfe3-cebb-4597-af6b-4a9d6d9dedfb;R;9;9ab51b41-9c18-415d-8935-2c9034821aa2;V;0;92142;92142;20211201;C;18
0331fd5c-b959-4bdf-badb-ee28d57f58d3;365;ae98b643-1b2b-4dd3-9d83-dd62e548c116;L;SJ_365L;c843c01f-f66e-4865-abfc-8e1750248f23;;0;358147;358147;20211201;C;18
03328bce-8b90-4c99-a996-aa7360913cd8;21A;30014cb4-1cbf-4660-b69d-d970bba1578f;L;21B;9c4e9fd8-85ba-429b-a363-504d40b19b36;L;0;130249;130249;20211201;C;18
033553cc-eaf8-4ecc-915b-e230853286aa;515;06aa4160-fbf2-4102-b7b6-cfa8b4ae8c74;L;517;2e91c7f0-e473-43b8-a71f-b4cf3f132369;V;0;35248;35248;20211201;C;18
0335ba10-3763-44a6-9d6c-7e3e50c3f9dd;461;3dea1676-b63f-4719-968a-038effd4b303;V;465B;7eafcea8-44e7-4393-8782-d81566a5e542;R;0;223776;223776;20211201;C;18
033750be-2b64-4578-a60f-37d88758a677;2153;14da67b4-a859-462b-9ba1-6fa428973943;L;2155;8274a982-6887-4aa9-a148-99af98bde32b;R;0;61569;61569;20211201;C;18
03384163-6987-4374-baf4-187ceca4217c;47A;37fde6d4-2a80-456e-95d0-57d44fa8840f;R;47B/49A;14e1c809-48a8-407d-9fc4-d66dc7338726;S;0;55783;55783;20211201;C;18
0339a3c1-883f-496b-806f-614da5786541;575;1a43a90b-8546-468e-a56e-b12dd389d5d3;L;SJ_575L;5e2d9241-a070-4393-bbfd-07c88a444d22;;0;636020;636020;20211201;C;18
03414055-eb9f-4b88-bde2-fd91f112f448;53B;46fdf361-a930-445d-90be-6f6d14dea494;V;55/59A;a392f3f8-9d30-4c5b-8a50-02c437dee852;Q;0;30416;30416;20211201;C;18
03435e18-9fbe-4501-affa-e180085d7a38;018;0a107407-62e1-4c9d-8c97-66a5fea751bf;L;X0306;a6482173-c39b-4cb7-a1e2-f6a7b9d44842;V;0;343721;343721;20211201;C;18
034a21dc-a673-4e05-8dc1-261342d47286;804;7ecbf33b-0b92-42b5-a3f2-b2a2d9af129a;L;ES_804L;aa8a2c87-8cfe-464b-89cc-c2f5778f27ca;;0;120312;120312;20211201;C;18
034ce857-2963-488d-828c-fc8af06ca68a;X0040;52ad0ad6-2dd6-4a71-9f00-e4cf82e2d7d6;L;X0134;e0419e18-4802-4a64-a0d8-7b33b51a9dee;V;0;235879;235879;20211201;C;18
0350124a-c35c-4b4c-98f0-4d5cf0d936cb;1103;a70f7eb2-3fd9-481d-a6e2-230d2b4c05cc;V;SJ_1103V;c4ca99ac-2c6c-4710-bd69-3a62ee631c63;;0;1074233;1074233;20211201;C;18
03599a12-810c-4aff-b51b-f34130b433d3;51B/59A;46de99c5-d145-4184-b3b2-67f1d573daac;T;61B/65A;0073560c-c08f-4bab-8ac3-f1db65f7b7eb;S;0;40496;40496;20211201;C;18
035f2a90-e16e-488a-b87b-cef4454567ee;682;04e3788d-1972-4a90-a6d8-5b1e6edc543a;V;SJ_682V;a7052376-e6c4-4116-889a-0874d1234315;;0;64739;64739;20211201;C;18
03653215-6490-42c2-ae9e-e702aec3c806;1;ee68c94c-9ed0-49ad-82b7-3ea0ea5f3157;V;3B;ee2bc745-d2ef-4e3d-8203-958979b491f4;V;0;2515861;2515861;20211201;C;18
0385f17c-ac00-4e1e-8ba8-8942a7d94a49;915;abc169bc-46b1-48f3-8ccd-12fdc474b010;R;920;2769e64f-f978-4083-a1fa-429dbcbf4d3c;R;0;227810;227810;20211201;C;18
038781ad-0453-4404-a9ff-91e00bf12ba4;75;27ef3347-caa2-4d8f-9dbb-94c8f55e4f34;L;77;e0450700-3adb-40f8-b4e1-b8ca65be7207;L;0;78885;78885;20211201;C;18
0388933a-c107-4a2a-9e30-55f42113ef42;1039A/1039B;ab8a703e-950a-4018-b482-50f101957564;Q;1045;821993ef-a63b-406d-a57f-ef60210c1721;R;0;137034;137034;20211201;C;18
038977bf-9aa1-4e32-82db-eff298c9810c;916;fdd9f2a4-22f4-4c02-b0c1-ad42e7afbc45;R;918;f03d9323-cfd8-4019-bcb5-55951bb8519f;V;0;40641;40641;20211201;C;18
0390431c-d54d-48db-8d8f-45f71b9729f4;379A;7a835f67-0041-43be-a730-85b93664c994;L;379B;550da403-e76f-4e13-8c58-40cd2e359d66;L;0;61802;61802;20211201;C;18
03908a61-0c10-412e-9c05-06606849698e;131B/133;63689fc4-456a-4c27-b2e4-538e9dea9ed7;P;135;d91a6f40-eb89-4403-9654-cfd82af41246;V;0;83971;83971;20211201;C;18
0390a1a0-fb0a-4519-86a6-ed909d9de3b9;91B/93;3ce7a598-d418-42bf-8aae-68876667b847;T;105B;746d5787-f2cc-4950-a787-b386946966a5;L;0;82216;82216;20211201;C;18
039e31b8-c8f7-4157-a716-1e6860c1488f;345B;3abd7633-b06d-456c-b9b4-fdcf17e30261;V;347A;94fa50eb-c179-4dd0-b1d3-4fa85b903c25;V;0;26394;26394;20211201;C;18
03aa24c1-b8f8-4384-8754-35d2e1f43031;929;c0be629f-0962-44d0-82f6-756605aed67e;V;SJ_929V;0c28f8f6-194d-42ec-bd75-86c1735f00ec;;0;99529;99529;20211201;C;18
03adfc02-e651-4f96-93da-1c04c1e20920;451B;8728a8f0-99b0-4cf3-900c-8045894defac;V;453A;e4b0cadb-eb6c-48ed-a7ac-4e45ec7dc771;V;0;13305;13305;20211201;C;18
03af2467-adf9-4cd9-8043-8d71dbbc3b2c;902;c2eb56d7-92fe-4160-8847-8f032cd39082;L;SJ_902L;dc40babd-dfb4-49e1-94bb-0d04e224921f;;0;194312;194312;20211201;C;18
03be5fb3-1452-4a77-b379-b4f969ab64f6;5009A;53cc133d-5784-4d8c-97b0-8f3a242e4f74;V;5013;8a0a0f54-4085-4a38-8722-45ceec23c33f;V;0;66693;66693;20211201;C;18
03bf84ac-daa1-4e62-a14e-a6e981b49bbe;946;8ef5e286-9dbb-44d9-83d4-920800343488;L;947;58108776-775a-43da-b927-5c35f2c9cf20;V;0;37755;37755;20211201;C;18
03cc0a1f-3fd9-4920-81dd-2a9b5ecf3f09;35A;1988da48-72c0-4e97-804f-b08351ef73ba;L;913;e48e78d8-bbe4-401c-9f6d-e120899a78e6;L;0;585377;585377;20211201;C;18
03cd25a9-0f40-4c6e-b10f-35c55fb2f309;295A;5a09b9af-de43-4e1a-a92c-fa4fcc4d1a87;R;SJ_295AR;c42738e6-1c8e-4797-8f78-30eb69f58f76;;0;274977;274977;20211201;C;18
03d9265d-3bef-4d01-b23d-fdb874d58587;187B;2c0ca4d9-d58a-49a7-8b3c-3e9487f82ba7;L;K183;955c5258-5b16-4251-854d-fe021d12eb53;Q;0;44345;44345;20211201;C;18
03d9ebe7-96a9-432c-9d7d-5360cd884e43;X0290;d085e80e-26be-4e5e-a3fd-d01556a53691;L;SJ_X0290L;f5eb2809-3951-4f1c-9063-2f0a6592a1c0;;0;448768;448768;20211201;C;18
03e40f5d-8c94-4783-9b08-42f6040442e8;B;77662502-1d64-46a3-9bb7-5d19ef4ef6d3;L;D;8fe505f1-6f2c-4c2e-82ba-afd410a29e0e;L;0;239935;239935;20211201;C;18
03e53944-53e1-4a1b-b10b-622654e54872;67A;b8a346fe-15e5-4478-a261-664a7d3a2703;L;67B;a448bbd8-3044-493e-bda0-c8507a8172a9;L;0;97360;97360;20211201;C;18
03e9cecf-defd-495a-87b7-3686e779c76a;123;0f3c46e8-3a79-4d24-b18d-2e21048b3332;R;129;00f45101-d472-4635-9c89-ea32f9d9229f;L;0;236594;236594;20211201;C;18
03ecab3a-4e29-40f6-8df1-700004695a95;869B;ce23c27f-e774-4812-b305-e47a07f46d4b;V;871A/873;b702cf53-8f70-42cb-9498-a9ff80ff2b26;T;0;33011;33011;20211201;C;18
03ee2c28-5494-4848-a8d8-a0fa83827866;65;6f08b443-cae2-47cc-b0b3-c06e3cfa99de;L;ES_65L;878ebe58-ecb7-483c-979c-001b22c82ff5;;0;32005;32005;20211201;C;18
03f04c77-3ef5-4af4-9123-300f6d620193;87;89c67889-e948-4da9-aa39-9a476e933cc4;V;197;3f844068-861a-430b-ac15-ac6a4eb9f571;V;0;22749723;22749723;20211201;C;18
03f5db1a-8926-4263-989d-0ac58dfea29f;X0121;be4a3759-c2ec-42b0-9cb7-54f9f5ff7f1a;V;X0208;1ad13894-018b-4040-af7f-dc481869db6a;L;0;30437;30437;20211201;C;18
03f9622f-d2d3-458d-ade5-8faad7dd2809;2677;b3a19379-0112-4fd0-97c5-3ad58c5e0d20;V;2679;b4c2c039-bfa0-4000-94ed-8f9f1e988db2;V;0;10646;10646;20211201;C;18
03fd072a-584d-436c-ae14-21f70bd72efc;903;659e90e4-e70e-49ac-b27d-13a7d920b0cd;V;916Aa;b26b158e-7f8d-44b6-8fe9-902b3cbd07f6;T;0;58319;58319;20211201;C;18
04037d34-fc0e-412f-a1df-be028c7c2cc9;1019;42d6e4c7-6db5-45e6-a351-7251012f388c;R;1511;c1f81037-95be-45c7-9c39-5859dc80d407;V;0;6864615;6864615;20211201;C;18
04073b3b-277c-494a-a34d-52b8de078efc;3617;8bf492a3-6f0c-4f8a-8c19-455ef7dd8273;R;3629;d39f7d64-3c31-42d2-8a03-4a57c89d65f5;V;0;40834;40834;20211201;C;18
0407cdbf-446c-4166-bd0e-b0b902d8b186;1333;d96106ca-5627-4141-ae43-9f084ae03757;L;1335;652cc891-7bf7-4ea5-afca-8573ceb8f0fb;V;0;38215;38215;20211201;C;18
0408bd86-ff6b-4e5a-9d5c-3695bb9cd6f2;401;bb915925-e792-4b0a-9edc-a0f84f864041;R;403;a7580313-aa23-4fce-a1ef-cdb6d1982925;R;0;57214;57214;20211201;C;18
040ea0df-dc86-429c-87b5-c3482d78d334;ES_X0516;fba5b075-2776-4252-9cf1-bbee4ba677ad;;ES_X0773;94f5c084-dc47-4cad-8a41-9478aa170661;;0;14218;14218;20211201;C;18
041b26a2-4b7e-4a89-84c6-d379f6a47866;165B;b8c4b59b-ffde-42fb-a08d-278995391289;R;SJ_165BR;7e52a079-c542-4ef9-9cbd-2dded09c9e16;;0;81165;81165;20211201;C;18
041b59f0-17cd-4e0b-89da-1cf85d487ae6;319A;d3550c4f-dfd9-4a9c-8346-56101b0b0f89;R;319B;2072dd71-565d-4a59-ba28-c3a902494755;R;0;118812;118812;20211201;C;18
041b66d7-dee2-4dde-8912-965cda66984c;477B;6ee0cf60-8b63-49bc-875f-94fd2bc2a630;R;SJ_477BR;d9a0576d-a5fe-403f-884b-eeb82e2cf4db;;0;83986;83986;20211201;C;18
041c2335-7c6a-48fc-9ab2-760691c8734b;913;69593983-d041-438c-b12d-ad7b2dd90e9d;L;SJ_913L;c0c54429-828c-4dfc-bd2b-79bf51be04b5;;0;240977;240977;20211201;C;18
0421e356-1e5a-4afa-bb26-de7f78f5d3fc;1157;89c83444-19b8-4006-ad79-1f7d0a65acce;L;1235;2b256992-c4d3-4eff-8899-f627f2ec5936;L;0;854255;854255;20211201;C;18
04256750-cf18-4aaa-89a0-dd38fdf03d79;1111;8f71191e-b4e0-4261-94d2-eca821b67683;V;1119A;33ac15bd-4f1f-4113-9768-b96998ec3c48;V;0;143749;143749;20211201;C;18
0426e26c-45a7-4172-ac5f-99d7ebb99758;365;13819a2e-9d8c-4800-a3df-b938dea3ac5e;V;367;59675ee9-17c8-4c03-a4aa-f855740a408c;L;0;45004;45004;20211201;C;18
0428d373-6719-48d8-b165-d50b2513947b;926;d976e989-dcea-42e3-ae43-7d19e45a1ef4;R;927;a12e3639-52b1-48a1-9375-094851515601;V;0;209953;209953;20211201;C;18
042cddca-8584-4df8-8a91-84854db98162;3311;90f08f9e-7c13-44e3-9ab5-a6daed9d274e;R;3313;2ea600d4-c1c1-4a55-b782-fab71ec0966d;V;0;31780;31780;20211201;C;18
0439714d-6c95-4c96-9c50-8d3d3366e21f;3727;55cd629b-ff6c-4774-a592-dc4d116ee806;V;3729;bd01e1ce-d994-4c4d-a7a7-5b2e8350af9e;R;0;40793;40793;20211201;C;18
043a6495-094c-4d58-9fce-05ceb773d35f;1651;444a88b1-302f-417e-b959-3d9ac5f44124;L;1653;848f2f4a-db03-45e1-987b-45ab66e79215;L;0;87580;87580;20211201;C;18
043b9b3c-c3d0-4458-b5d0-c9da13335af4;231A;d5f5b7ba-efb4-4d43-9daf-955ce5e975aa;R;231B;734375d4-cbad-4127-aedd-2923d85cb70d;R;0;100008;100008;20211201;C;18
043e21da-e84f-4989-87c5-741dc5d0b8c6;1003;d7c0da09-08d5-4265-bca1-b051e6598c00;L;K1001;c2655205-47a5-4274-912f-7c09cda237b4;T;0;28746;28746;20211201;C;18
044994d2-4595-4244-a309-4f8240130dc2;92;7fc590ac-2ddd-4b0a-9f24-5380d58c35d6;R;93;b378f634-2ce6-44df-930e-835d0c109957;L;0;438792;438792;20211201;C;18
044ca85b-bfc4-49fc-95a0-ac1627c0d861;121;6edf0131-a28d-4d22-a2f0-ba84582257fd;L;ES_121L;12dba3a5-20a2-4329-9b70-ca0caad4f54e;;0;206144;206144;20211201;C;18
04566f0e-b435-4c48-a602-e706f4e89005;245;f9652c6d-2643-41cd-b52d-2180df277557;L;247;81031ce1-9f9f-4a3e-9784-7cbd62e3bd9f;V;0;42715;42715;20211201;C;18
045c7c65-f49c-4123-b469-ff3efd69fcdf;949;89b531c5-5c94-4467-ab6f-dabea8f31204;R;ES_949R;c3f06533-7414-4ddc-9346-f6645c8f2bd5;;0;46517;46517;20211201;C;18
0460293f-c6f8-4346-98a3-a34b6ce49e48;1203;f4cd7f95-0b0a-4f6b-8db1-3e7577a2f2af;V;1291B;53f88d04-f703-4f72-94f5-ba0d7e88d5b3;R;0;356454;356454;20211201;C;18
04626c0f-ea73-4bf2-8589-0280d7cf548d;907;9f5157aa-1bb4-4a3c-9e73-cf9a93dd4bf9;R;908;200f6802-f36f-487a-b061-946c85d943b2;V;0;38472;38472;20211201;C;18
0462e742-4a58-4f70-b3ac-67999df339ff;3B;1f9ab96b-72c8-4686-9d19-876b80130f4d;V;9;f642a9d6-02c2-4290-accd-4bea652305ec;V;0;1728572;1728572;20211201;C;18
047014e8-c0b3-4be3-b286-5320f08f492d;X0067;5a989f97-76c5-484e-9c69-6e79b21a3f11;R;923;0fc568de-5295-4bcc-8ce7-ca0c75a53ea7;V;0;180063;180063;20211201;C;18
0476b72a-6b1b-4f86-8816-98a199aacea8;141A;bb01da57-ed00-4655-90fb-4e03d48dbd2c;R;K141;7d8ccb70-6bb5-4349-ab11-d3ad039dcbfa;P;0;38226;38226;20211201;C;18
0477a1a9-d18d-4ad9-b577-b87bc1aa4661;303A;2ab41ca4-69c7-4482-981e-8585a4c8fca7;L;307B;77df8058-ea18-48fd-9e28-b1ac3d028e48;R;0;258867;258867;20211201;C;18
0479f4c3-aaff-4285-993e-ba963caecdde;90;6f88fa7d-d467-43a9-adc9-6ddfa42e3f1e;R;91;3ca47f12-e824-4d6b-bbdf-d2eff79db8a4;V;0;37539;37539;20211201;C;18
0483791a-7443-476b-8c29-4012b10e5191;1153B;d09bf04a-9ce7-41c8-9e5f-df9cc1c68d9a;R;K1153;247a102f-2e4c-4f77-8b7a-97aa278d0245;S;0;75549;75549;20211201;C;18
0483eafe-cc5d-430c-a5e7-46fd4e14af22;7121;d9e994bd-e15d-47b9-9221-99806dd5932a;V;7123;13059738-ae9b-4d4d-882b-f4b7b7349af2;R;0;598180;598180;20211201;C;18
048b5b61-a650-4701-a7b2-7615291d0103;345B/347;a3fca2e0-fca0-4ac6-b6a6-78238867b6ef;P;349/357B;e6ec89b5-ff63-4429-8acb-890bbbf79b8c;P;0;40735;40735;20211201;C;18
048ead42-5a98-4266-8f5d-9a79568ee548;57B;402c4fae-cd17-4b0f-a41b-95fdb6b5e5f8;L;57A;53cb7609-1a96-438a-a3a3-eaee483210c4;L;0;90435;90435;20211201;C;18
0494e88e-4c9b-4216-9e9a-275bb653553e;441B;eabf9ced-b33b-4463-93de-977be36b58c7;V;443;6b8aceca-0199-411f-8d82-be14dcd122c1;V;0;44599;44599;20211201;C;18
049bc3b7-ae2c-4133-9d9c-a29db924defc;16;fb4d9e1e-9661-40bf-8ac7-949ecb71abe5;V;981;1e4b432a-a153-4132-b285-67aad74d2262;R;0;336690;336690;20211201;C;18
049f8a1d-e807-498b-b995-eb4b9e9e8c5c;958;37b72056-20db-416f-b91e-56ec1d5b2fad;R;959;75302169-2c0b-4a45-81d8-f109a259875e;V;0;36379;36379;20211201;C;18
04ad7f40-72c9-4d02-90b2-08d47b490950;862;ac5f007b-8c03-4f66-a41c-b2bd2f423b7d;V;863;e2d42709-9697-4074-bbe6-043075d9dcf3;R;0;25799;25799;20211201;C;18
04b59df4-c62a-4d69-a577-b5e26adfba4e;952;eaef338c-d319-41ee-9599-32d9e2c73536;L;K943;c2f96778-d600-4351-9cee-0cb2001c5d12;S;0;31227;31227;20211201;C;18
04bd3f43-6ae1-4d4b-9b57-81d297bd9f5d;1117B;6811067f-e2f5-4435-8b21-8f78e73e9a83;R;1119A;8c419413-1ea7-45ab-95a8-34527b7b2c49;R;0;266404;266404;20211201;C;18
04bf4d22-a0d5-4b8e-8a4a-8161526e3eb4;1611;a2d8ed3f-d0d1-4a09-8b8f-dde354c017cb;V;1643/1645;8fd42c43-8a7d-46ef-8038-a4bb0e0e698c;T;0;702098;702098;20211201;C;18
04c589a9-7976-4d1d-9df3-8c3a4178a6fc;1C;c2722f9b-fff7-4e55-a3ed-cd66b92c1120;L;SJ_1CL;11a81ec8-d257-40d1-8f47-eeab1128965b;;0;162403;162403;20211201;C;18
04c5f87f-2deb-4253-8d3f-59f71734fce5;1003;32c6eb4e-d441-48fb-a913-566f58ccfed1;L;X0961/X0962;681bea2b-c774-4428-8bab-6c3043dd80a1;Q;0;67965;67965;20211201;C;18
04cd5ec0-51e1-4a30-81ba-8a5affa99076;135;d91a6f40-eb89-4403-9654-cfd82af41246;L;961;66a31746-b864-4312-ab61-1399ff00de91;R;0;1356160;1356160;20211201;C;18
04dceba4-af7d-41a1-b5dc-0c009362c03c;RSC3;c8cdffaf-dc27-4700-86ed-622ed2861305;L;W1-5A;b8ffd216-ff99-4039-8448-e1a71582eb7e;V;0;879938;879938;20211201;C;18
04e0a728-eb89-4c04-81f2-3aaeb3453b11;906;c312c3ee-a7c8-4a56-885d-bdced75e49ca;R;909;9685eabb-f4a4-4898-b698-ab8d8c24306e;L;0;350189;350189;20211201;C;18
04ec5a16-c674-4f7c-adcd-6bcb32572f87;7;9ec282dc-d5fa-419b-b96b-d233f2520e06;L;SJ_7L;b59a5d45-e918-4cf6-a3dd-6b25962aec5d;;0;121851;121851;20211201;C;18
04f0fc32-a657-498b-8eb3-084b20545041;1151;1dfcac86-c642-46f8-9c8e-cff8a5527b3a;R;1247;83c84093-4df6-453a-b2ab-fc0be942acb0;L;0;888906;888906;20211201;C;18
04feeb9e-baa3-482c-bdcd-5a4fc8f9d850;209;97ec8154-2328-44f9-b3d9-76ced3441af2;V;211;94d76fe0-8a44-443f-a27a-a7fb8467c424;L;0;37292;37292;20211201;C;18
050229eb-2dd5-4e3e-98b3-3837e0230cce;233A;cc1e5e28-1abf-46de-ba5a-4818078650d2;R;233B;0205e482-55b8-4ecc-96b2-bb062b18cabc;R;0;57340;57340;20211201;C;18
050b42b7-8592-4711-afe5-bb2007940fcc;235A;cd934653-7b38-4288-964f-6603e4bf6ce8;L;235B/237;f94ed70b-5d5d-488b-9995-8bb87365dded;Q;0;74952;74952;20211201;C;18
050ec265-5796-4b49-8d5b-f8c3cd541673;527;265b707a-1fd0-4c24-a109-826ec7c05212;V;SJ_527V;41753af3-8f03-47e8-97a1-8b37ba853761;;0;192174;192174;20211201;C;18
0511a5e4-95a3-44bd-a1db-c0c274f1276c;2;cd7b0c0b-a671-4fa5-86b9-1b22efbefb85;L;3;9e6484b3-3021-4cde-a9bf-3a0ccfe561fb;V;0;30007;30007;20211201;C;18
05179dd1-ce17-48ca-aaa4-bccc721b9bc1;1341;f0aea759-5dad-447b-8bd5-792746f590fb;R;1349;d84ea7c6-016c-466b-b704-8e7ff3bc932f;L;0;894095;894095;20211201;C;18
0520bbc6-63c2-4ad7-b203-fabd23b3775a;41B/43A;9b0bef18-da25-4ebe-a2a3-7e7978a6f52f;Q;1239;ff25a28b-c982-4f65-b129-9e5ec642d810;R;0;64498;64498;20211201;C;18
05237a28-6572-4d5d-9dfb-f9b25e7e7efe;26;768fdb9c-0ed6-4db6-9b32-30494fdb6201;L;27;37a922d4-6e10-4e3c-9efc-0a122bedc38a;L;0;60816;60816;20211201;C;18
052e4da3-709c-4270-8a18-5a87965c023c;25B;9d424dd5-70b4-4fd0-9262-3fab9ab941f4;V;41A;91364599-e7c5-43ce-a94b-059ec56fb51c;V;0;3413187;3413187;20211201;C;18
052fc6ee-23c3-4e86-ba89-01be5f48cb23;205B;ab6e7363-5151-4351-8e96-0aa1321b298e;V;2203;8cbde237-e06f-4115-885c-ef7cd7e1ca7f;V;0;2878310;2878310;20211201;C;18
